num_inputs,num_outputs,num_registers,num_wires,num_always_sequential,num_always_combinational,num_assigns,num_case_statements,num_arithmetic_ops,num_multipliers,num_logical_ops,bitwidth_max,max_if_depth,sequential_ratio,cyclomatic_complexity,fanout_estimate,ast_depth,num_parameters,num_generate_blocks,num_memory_blocks,num_signed_ops,fsm_state_count,combinational_path_len,pipeline_depth,routing_congestion_factor,area,power,delay
8,4,11,17,3,5,1,4,0,0,17,4,3,0.375,18,2.1,5,1,0,0,0,8,3,2,8.93,1991.5417140625086,0.7779812736706542,2.8972981379195857
4,9,122,69,4,5,18,3,25,0,36,64,6,0.4444444444444444,18,4.43,11,6,2,4,2,0,5,5,4.78,253610.86810588103,117.9437993615211,3.2155401469921174
6,4,21,58,15,5,11,4,18,0,37,64,4,0.75,17,1.47,6,4,3,2,0,5,7,5,1.33,102839.38847891924,36.67832182563731,3.033645272182899
3,5,50,21,7,2,17,0,20,2,7,32,1,0.7777777777777778,2,7.54,4,0,3,0,1,0,5,6,4.95,102246.2570066333,34.0964555660517,1.8105881673570157
4,12,21,18,2,3,7,5,1,0,29,2,10,0.4,28,2.35,12,1,0,0,0,8,4,1,21.15,2210.820843593168,0.8166980761643592,7.51796653351201
12,14,9,17,3,1,5,3,3,0,18,16,2,0.75,12,1.85,5,5,0,0,0,9,2,1,1.97,6718.983417992107,2.732567240444256,2.9367744253379318
13,11,151,84,7,1,16,4,11,3,25,32,7,0.875,21,4.55,11,5,0,4,3,3,13,4,11.94,257984.40059373085,101.25804641759825,4.902891230549745
9,2,18,60,9,1,12,1,20,4,15,8,3,0.9,6,1.76,5,1,0,2,2,0,7,2,13.2,25757.506695927503,8.210489396112486,19.87216347207344
18,11,127,57,12,7,20,1,15,2,28,32,4,0.631578947368421,11,5.82,7,4,3,1,4,3,13,5,10.37,170823.39257927376,69.34173515514807,3.6181986184513826
3,5,26,50,10,2,6,0,29,4,8,64,3,0.8333333333333334,5,1.78,6,3,3,0,1,0,13,6,1.39,565141.2555698957,140.25233766569613,3.3313457545774714
7,11,19,18,1,3,8,4,1,0,18,16,10,0.25,23,2.58,12,2,0,0,0,9,3,1,2.9,8764.241560556344,4.078118330196541,5.217348237547624
6,4,11,17,3,4,5,2,3,0,25,16,6,0.42857142857142855,14,2.3,8,2,1,0,0,11,6,2,2.44,6813.610907008668,3.0538749094139286,3.5150135011903405
9,14,20,14,2,2,2,4,2,0,6,8,10,0.5,24,2.44,12,3,0,0,0,9,6,2,4.27,4641.958203089199,2.1770222186142347,4.366626655649365
6,1,95,24,5,0,23,2,29,3,3,64,3,1.0,8,13.89,5,4,3,2,0,0,9,2,5.21,528386.3504569056,164.8485185979723,34.590746326383936
20,15,69,35,11,6,28,2,10,3,20,64,4,0.6470588235294118,12,5.62,8,1,0,1,4,8,10,3,3.07,491161.82607632305,155.69705797671668,4.592174413142651
11,14,65,74,12,2,30,3,10,1,37,64,7,0.8571428571428571,17,2.89,9,6,0,3,4,8,9,2,3.34,298759.86285015737,94.75052272416015,16.096769433769676
4,5,98,44,3,3,19,2,7,2,15,32,4,0.5,9,6.91,7,3,3,1,6,0,5,2,9.5,137839.75460924194,56.070675075415885,18.905697214579877
11,14,31,8,3,2,5,4,2,0,10,4,5,0.6,19,4.7,6,5,0,0,0,8,7,1,9.4,3771.893917161361,1.560845180789855,5.1381926895883705
6,3,59,28,10,2,18,2,14,4,7,64,1,0.8333333333333334,6,7.5,3,4,2,0,1,0,18,4,3.28,600876.6695826597,182.81921075635358,4.99686987217575
13,6,60,87,14,5,20,4,14,1,16,32,3,0.7368421052631579,18,2.4,8,3,1,0,1,5,5,6,6.52,77989.85536066133,31.558458733718844,2.324153152307523
7,13,22,21,2,4,2,3,1,0,24,4,10,0.3333333333333333,21,2.01,13,6,1,0,0,10,7,1,10.55,3208.973169567471,1.3666076493787833,6.870630661117192
9,9,117,16,14,2,15,2,14,1,22,64,3,0.875,12,13.54,9,6,0,1,2,8,10,6,3.38,303652.23476635717,140.97786409486577,3.1216998192930836
20,16,78,40,9,1,17,1,15,4,12,8,4,0.9,8,4.93,6,4,4,4,1,3,7,3,24.65,41118.861235910364,14.973930899962562,4.161548722971215
11,13,136,37,4,5,22,3,7,1,12,16,3,0.4444444444444444,15,8.11,5,2,1,1,4,8,10,2,18.75,58551.45624519879,28.421335485731422,10.58519164265943
14,14,38,40,11,2,19,1,20,1,14,8,6,0.8461538461538461,11,3.16,12,4,2,4,0,8,4,5,15.8,27656.165693043426,8.983197315914241,2.6533368129296204
18,2,84,67,13,5,20,2,15,4,38,16,6,0.7222222222222222,15,4.24,10,3,4,1,2,5,13,6,17.76,79559.14196977443,29.539870606847416,3.803503655588193
18,3,66,77,4,6,33,4,20,1,19,32,2,0.4,18,3.51,6,1,3,2,4,3,6,2,8.45,112774.58626188396,45.366044400129596,11.16059631258511
6,10,15,15,3,4,1,3,4,0,12,2,4,0.42857142857142855,15,1.94,5,4,1,0,0,5,8,1,14.55,1512.0204361646013,0.5197489001993135,5.884413584917867
14,10,141,68,15,5,12,3,20,2,31,16,3,0.75,15,5.14,7,6,2,2,3,5,9,6,21.84,78676.43723617458,34.283602573050615,3.3260184284659897
3,4,23,36,8,1,18,1,6,6,14,64,2,0.8888888888888888,5,3.08,6,2,2,1,0,0,9,5,1.73,858996.141366286,216.29553594095805,3.3799166236038563
6,2,95,42,10,2,7,0,13,1,8,32,4,0.8333333333333334,6,6.87,6,3,3,0,2,0,13,6,9.02,92230.05015065329,43.51672660002059,3.173824706701821
4,1,97,31,7,2,18,1,9,3,5,8,1,0.7777777777777778,5,10.41,5,3,1,0,4,0,8,6,40.34,28840.040841427668,11.754992275761225,3.392092080672977
3,9,13,15,3,5,4,5,4,0,15,16,2,0.375,18,1.83,3,6,1,0,0,10,7,1,1.72,7389.694381464826,3.450503117581474,4.732339985942435
9,5,20,16,2,2,4,3,4,0,29,4,2,0.5,12,3.46,3,7,1,0,0,9,8,2,13.84,3692.0717991289875,1.4841644265067928,4.000674623805994
2,10,17,5,3,4,0,5,2,0,23,16,9,0.42857142857142855,26,2.79,12,6,0,0,0,4,6,1,0.87,6710.145962144939,3.496407236384527,5.74738056580566
9,14,151,26,13,8,24,2,7,3,25,8,5,0.6190476190476191,15,11.04,8,6,2,0,1,5,10,6,35.88,35898.48844116848,17.80183648964697,4.109961124598345
4,8,167,52,4,7,5,1,12,2,35,64,3,0.36363636363636365,9,7.04,6,5,2,4,3,3,12,4,5.72,547172.3153398716,207.66965527970316,4.290208164440113
10,14,57,41,8,3,8,1,22,4,10,16,8,0.7272727272727273,13,3.27,14,3,0,2,2,3,13,3,8.38,71013.75263966538,22.14769311165145,4.862537889920357
4,8,14,12,1,3,0,2,3,0,9,4,8,0.25,15,1.98,10,4,1,0,0,3,5,2,5.94,1842.2289669395784,0.7746076917492619,3.558437095518115
6,4,91,17,4,1,20,2,29,4,4,16,2,0.8,7,15.6,4,3,2,2,2,0,10,3,16.57,84920.84507388278,34.09946951039609,4.306342512173188
10,7,21,13,3,1,7,1,0,0,18,1,8,0.75,13,4.18,9,6,1,0,0,7,8,1,54.34,1916.5615336892397,0.5413134248647957,11.115601922422542
6,1,99,51,9,3,4,1,29,5,8,32,1,0.75,4,5.87,3,1,0,0,4,0,6,3,9.36,252660.8480787684,82.48409227194402,3.4508539673646417
5,2,172,41,15,5,16,4,10,3,19,64,3,0.75,17,10.77,6,3,0,1,0,8,6,4,6.9,582407.3284187499,197.93947048281095,3.770295018245964
7,5,57,11,3,2,4,1,7,5,5,32,4,0.6,7,11.9,8,3,1,0,0,0,4,4,4.09,218703.85790655224,62.91388423803696,2.5939121804799896
8,3,9,20,2,4,8,4,1,0,25,1,2,0.3333333333333333,16,2.39,4,8,1,0,0,5,4,2,47.8,1617.8959253292378,0.366168099329675,6.413442913825989
19,9,166,40,6,4,21,2,9,1,13,8,7,0.6,14,10.09,12,3,4,0,1,3,7,3,50.45,32903.4074303766,17.007005245728447,6.309965752841157
14,13,138,90,12,5,29,2,15,3,31,32,7,0.7058823529411765,15,4.22,13,6,0,3,0,3,5,2,11.87,239801.222883695,87.73730749081996,26.770823640232027
5,4,18,15,1,5,7,4,2,0,12,1,8,0.16666666666666666,22,3.47,9,8,1,0,0,11,5,1,52.05,1839.2555134328156,0.46066465071381485,10.99300475031944
20,16,106,58,6,5,15,4,22,3,14,32,7,0.5454545454545454,22,4.57,13,3,0,2,3,0,11,3,8.28,197981.47434630286,72.01956146961408,4.833677420154675
9,15,9,8,3,3,2,3,2,0,20,2,8,0.5,20,1.91,9,3,1,0,0,11,3,1,7.64,1091.9065948283849,0.37116386944033586,5.171866849660643
4,5,110,82,13,3,23,1,22,2,22,16,7,0.8125,12,3.78,11,2,0,1,4,3,14,3,19.37,66410.04450878498,28.502017547668963,5.523136505147151
10,6,32,66,8,7,33,4,20,3,28,64,3,0.5333333333333333,18,2.5,5,1,2,4,2,3,14,6,2.58,562607.6946721666,158.79010900268335,3.5919615342905242
5,14,125,32,6,8,31,2,12,3,18,8,7,0.42857142857142855,17,8.4,12,5,1,1,2,0,6,4,33.6,36173.48906084911,16.237346528964725,4.676635627568727
3,13,29,23,3,2,3,4,1,0,27,8,6,0.6,20,2.14,7,2,1,0,0,11,2,2,6.15,6763.37842162882,3.183727760926597,3.052881528920972
6,15,9,22,3,5,7,2,0,0,30,8,7,0.375,15,1.31,8,7,1,0,0,4,7,2,3.6,3241.356810923148,1.3652411540732499,3.687345538561977
10,3,44,43,4,0,23,2,33,2,6,16,4,1.0,10,4.69,7,0,0,1,6,0,15,7,12.6,46770.22195762456,18.319171050490876,3.0896325719070545
8,4,101,26,8,0,4,0,28,6,10,32,2,1.0,4,10.55,4,4,3,2,2,0,5,8,8.57,291614.6673496696,96.46199947400181,2.058839131000309
16,11,152,63,4,2,23,1,23,0,15,64,8,0.6666666666666666,13,6.19,12,5,4,3,3,0,8,5,6.09,257084.6649213493,132.9914760663853,3.6038600899192565
9,4,101,11,6,1,4,2,16,0,7,8,4,0.8571428571428571,9,21.28,8,3,2,1,6,0,14,4,29.26,23941.75049471607,10.04950813271899,4.66372890387858
7,4,116,13,8,3,24,1,30,6,5,16,2,0.7272727272727273,6,24.21,6,3,2,0,6,0,11,8,19.67,99080.00806644747,34.58116062321329,2.918449134533936
7,11,23,12,2,3,1,1,3,0,16,4,9,0.4,15,2.97,10,7,0,0,0,7,8,2,8.91,3170.582032108376,1.334096541904129,4.579018814583628
10,3,112,20,5,2,4,0,12,4,7,32,3,0.7142857142857143,4,15.34,6,4,0,0,0,0,5,7,9.59,198800.20082570988,70.97206102431177,2.1737971769288276
12,4,107,83,9,7,9,4,8,2,13,64,4,0.5625,18,3.53,9,1,1,4,1,5,3,5,4.58,491367.66746382584,178.2892445756243,2.869858050622159
5,5,20,25,1,2,0,3,1,0,6,2,9,0.3333333333333333,20,1.83,11,4,1,0,0,5,8,2,22.88,1942.425130605536,0.6703987468838547,5.90761896691787
12,13,113,48,10,6,16,2,15,4,30,64,2,0.625,10,5.55,6,6,1,4,4,3,4,6,4.16,804782.5112366822,262.3442369662554,2.4387013938551805
14,3,174,44,15,6,27,2,19,2,11,64,5,0.7142857142857143,15,10.98,10,5,3,0,1,0,11,5,7.55,436392.1070071581,168.54285782678616,3.9824546421271294
15,9,57,23,14,6,7,3,23,2,9,8,7,0.7,20,5.92,12,6,1,3,1,8,7,6,17.02,29631.930415055944,11.219830471000646,3.0208338396388674
14,5,165,80,10,3,29,3,5,4,11,32,7,0.7692307692307693,19,5.87,13,1,0,4,0,8,14,3,14.68,294576.9397211168,110.4137444127425,5.779479769619076
11,11,65,38,4,8,28,1,15,0,14,16,5,0.3333333333333333,12,5.09,10,4,3,1,2,3,4,4,12.09,33677.71453881094,14.16466546856267,2.669111261778624
9,3,79,15,5,2,16,0,13,2,13,16,1,0.7142857142857143,3,16.18,4,0,2,0,4,0,4,6,15.17,51005.48019184745,20.96379551815338,1.9883624326568903
3,4,6,21,1,1,5,4,2,0,6,4,7,0.5,20,1.23,8,4,1,0,0,5,6,1,6.46,1541.2439334757446,0.4996760180879561,5.640309842710531
5,5,63,46,5,3,9,2,10,6,10,8,1,0.625,6,4.23,5,0,2,1,0,0,9,7,24.32,30786.835828072577,12.513931195527007,2.826669416354445
10,4,9,20,1,5,2,5,2,0,20,16,10,0.16666666666666666,27,1.93,12,2,0,0,0,8,3,2,2.41,6108.543274335001,2.470942724051461,3.8621935460158143
9,5,31,17,1,3,0,4,4,0,9,2,10,0.25,23,4.0,13,6,1,0,0,11,7,1,34.0,2922.4262309367577,1.0378789677775562,10.16815096146483
5,4,113,22,7,3,16,1,18,0,10,32,1,0.7,5,14.43,3,2,3,2,3,0,8,5,9.92,90111.14447881073,47.93763679928388,2.5319819618255783
3,2,27,29,12,1,24,1,29,0,11,8,1,0.9230769230769231,4,4.88,4,3,1,1,4,0,4,8,17.69,12269.109316025213,4.653690807208812,1.6078075921480135
20,10,65,80,9,1,34,2,8,3,19,64,3,0.9,12,3.17,5,6,1,3,1,0,3,5,3.96,569829.066854104,182.79649830439007,2.653329517045375
6,2,13,15,1,4,3,3,3,0,7,1,4,0.2,14,2.85,7,4,1,0,0,9,7,2,42.75,1541.693730568246,0.36169912385273695,6.289876512643922
8,13,6,18,2,4,4,2,3,0,14,4,2,0.3333333333333333,11,1.28,5,7,0,0,0,10,3,1,5.76,1878.8446870564567,0.637854858151563,3.267693072378814
3,4,31,20,1,2,8,3,1,0,29,1,6,0.3333333333333333,18,3.85,9,7,1,0,0,11,4,2,77.0,2630.048049660185,0.740082427090095,8.812170913496745
7,14,50,65,7,2,22,4,11,1,10,32,5,0.7777777777777778,21,2.4,7,1,1,0,3,3,4,2,4.88,71568.5558258149,29.857913867406896,11.07420618829008
11,7,20,9,2,5,0,5,1,0,30,8,5,0.2857142857142857,23,4.26,7,1,0,0,0,5,4,2,4.79,4652.057446761707,2.2906221624228085,3.188303072509915
9,5,26,6,2,4,2,3,4,0,8,4,5,0.3333333333333333,15,7.4,8,4,1,0,0,10,2,2,11.1,3524.6514935964938,1.6186248053964687,3.013815071945592
11,10,15,22,1,2,8,3,0,0,9,2,3,0.3333333333333333,14,2.34,6,1,0,0,0,8,4,1,25.74,2089.4156218298167,0.6112423719730118,6.271764067202735
12,5,6,17,1,5,0,4,4,0,9,1,5,0.16666666666666666,20,1.8,6,2,0,0,0,10,6,2,30.6,1114.95868524235,0.24903537379863355,5.763465239799681
10,2,103,41,12,2,15,2,20,3,5,64,4,0.8571428571428571,10,8.33,6,1,2,2,5,0,6,5,5.34,601257.9267292902,181.84907042737836,2.9859334126442616
8,1,71,29,5,0,18,1,28,4,6,16,4,1.0,7,9.05,8,2,1,1,3,0,18,5,16.4,77197.04491959276,26.33267896738611,4.562643597734115
10,4,75,33,8,2,25,1,10,5,11,64,2,0.8,5,8.32,4,1,1,2,5,0,16,6,4.29,737605.9508365021,222.94862787834612,3.732244909852724
9,3,98,29,6,3,8,1,9,4,13,64,4,0.6666666666666666,8,10.06,8,3,0,0,1,0,9,6,4.56,650253.5565931334,194.94857990841373,3.1285803325175325
10,8,11,19,1,2,6,5,1,0,14,8,4,0.3333333333333333,22,2.2,6,4,0,0,0,9,4,2,5.23,3887.2622122335415,1.5627553730457773,3.1222887887848225
9,7,25,24,3,1,1,1,0,0,6,2,2,0.75,6,2.48,4,2,1,0,0,8,3,1,29.76,2654.0246649422934,0.9508375567583963,5.563276265923608
3,7,25,15,3,4,7,3,1,0,15,4,6,0.42857142857142855,16,3.5,9,3,0,0,0,5,5,1,13.12,3535.6175807582326,1.4768772099612208,5.445501348558934
9,10,161,75,15,5,27,2,8,1,36,64,2,0.75,9,5.56,5,4,3,3,3,3,3,6,6.52,372306.6729477113,162.72040336829167,2.380615946253136
18,11,166,38,11,1,20,3,15,0,31,32,2,0.9166666666666666,13,9.99,5,5,2,3,1,0,13,3,11.86,136906.72474415167,76.0462461532344,4.367580214107837
13,13,41,60,13,8,5,4,10,2,24,32,3,0.6190476190476191,18,1.94,9,1,3,2,1,0,13,3,3.64,130716.04578746835,39.673016017174646,4.43736325789681
12,9,130,58,4,5,28,4,7,2,10,32,3,0.4444444444444444,16,6.09,9,1,2,3,1,8,9,5,11.04,200174.897454914,76.16194403543854,3.0058101972097666
8,7,17,21,2,4,5,2,2,0,29,4,6,0.3333333333333333,15,2.36,7,8,1,0,0,7,2,2,12.39,3111.5661171664315,1.2258792678911044,3.3127542483693335
14,15,150,29,4,3,30,1,12,0,19,8,4,0.5714285714285714,8,10.58,7,5,1,0,0,0,14,2,38.35,27921.168839824815,13.69037026088733,7.65982982590434
6,4,169,73,14,6,30,1,24,0,11,32,7,0.7,12,6.39,10,6,0,1,0,0,3,5,14.58,115685.39086063192,58.94205123211609,2.842477091490061
10,2,40,64,9,4,20,2,20,4,19,16,5,0.6923076923076923,14,2.55,11,1,3,1,4,0,4,3,10.2,63485.408560258285,21.09241411696565,3.3613906309806176
4,10,24,11,3,1,1,2,1,0,16,4,5,0.75,12,3.04,7,5,1,0,0,11,7,2,8.36,3099.983126867944,1.297430025013124,3.7127165426101665
6,15,17,12,3,1,4,3,1,0,8,8,2,0.75,12,2.2,4,6,0,0,0,12,8,2,3.3,4266.035324506876,1.7793381000303579,3.2684786457551556
2,13,27,7,2,5,5,5,0,0,24,8,6,0.2857142857142857,24,3.74,8,8,1,0,0,10,4,2,3.27,5407.927035644267,2.895584805989799,3.3024194790673045
8,5,111,22,6,1,5,2,17,3,10,64,4,0.8571428571428571,10,12.86,7,3,3,1,1,0,6,7,4.42,508898.3997445701,165.54674914372438,2.7258102411490213
3,2,116,30,9,1,16,1,6,3,15,64,2,0.9,5,11.81,6,1,1,0,0,0,10,5,5.54,497129.3164795692,165.11623427436894,3.471691072694262
7,5,6,20,2,2,4,5,2,0,13,4,5,0.5,22,1.5,8,8,1,0,0,9,8,1,7.5,2028.0183638981318,0.6057280632157966,5.7176388693951585
8,1,24,30,10,2,8,0,22,3,15,8,2,0.8333333333333334,4,3.61,5,0,2,2,1,0,9,7,13.54,24106.00906146698,8.357805271785862,2.4000560293608264
4,5,32,43,7,2,15,2,33,1,8,64,4,0.7777777777777778,9,2.97,6,3,2,1,1,0,7,4,2.0,210966.6456627321,63.99347008438126,3.22363652375772
14,12,141,50,12,6,23,3,11,1,28,16,8,0.6666666666666666,19,6.89,14,5,1,1,3,8,3,4,21.53,64698.369364693164,31.672966717265076,3.715734607881852
16,14,57,56,5,8,19,3,7,3,32,8,8,0.38461538461538464,19,3.15,12,6,1,2,0,8,6,3,22.05,29736.396071753104,9.966447508976756,4.782431407272704
14,7,178,76,12,3,30,3,15,3,28,8,6,0.8,17,6.42,9,5,4,0,2,0,14,3,60.99,41625.8276588968,19.1888208724776,8.436044741115808
11,14,116,69,15,1,14,3,11,1,26,32,2,0.9375,12,4.08,7,1,2,3,1,8,13,5,8.8,162264.74025757017,75.46781046068895,3.4843660496256246
18,14,100,28,8,8,13,2,24,3,26,16,3,0.5,11,7.49,7,1,0,0,2,8,8,3,13.11,64150.30734198929,27.71191219713919,3.9126956901631513
3,4,98,30,9,1,14,2,32,6,3,64,3,0.9,9,9.47,7,4,0,2,0,0,15,7,4.44,947273.6639894331,293.8272699596433,3.697192816813074
19,3,37,32,6,2,21,2,12,0,31,16,4,0.75,13,5.28,6,4,2,0,3,8,11,2,10.56,18089.934784903853,8.90472797139561,4.973110346954616
16,13,59,85,5,4,19,2,8,2,22,64,3,0.5555555555555556,10,2.3,9,1,0,1,3,0,3,3,3.05,373965.79329585435,112.2592479701172,3.1949041608259496
4,10,16,15,2,4,0,5,2,0,21,2,2,0.3333333333333333,20,1.76,5,7,0,0,0,3,3,1,13.2,1386.382253253778,0.5426164382582422,4.513053299414652
11,9,6,16,3,1,5,5,1,0,18,2,5,0.75,21,1.94,8,1,1,0,0,7,6,2,15.52,1432.5597947240988,0.423802177485683,4.31856593717654
9,15,71,47,9,4,15,3,17,0,26,64,5,0.6923076923076923,15,3.68,10,5,4,3,1,3,4,2,2.7,180769.54623534472,74.30897108853827,4.281431728401055
6,2,113,46,7,1,22,1,17,3,3,8,2,0.875,6,8.22,4,4,0,1,0,0,7,8,47.27,36647.9355328897,15.538011471335691,3.4119792311031762
5,9,29,17,3,3,7,4,4,0,30,4,4,0.5,18,3.47,6,5,0,0,0,4,6,1,14.75,3878.6597292048996,1.5855434930483485,5.7299626060678435
11,2,6,13,1,3,7,4,4,0,11,1,3,0.25,16,3.52,5,4,0,0,0,9,7,2,45.76,1537.578075315113,0.3513875214030962,6.760418914977664
8,12,6,14,1,1,4,2,2,0,20,4,5,0.5,12,1.52,8,1,1,0,0,5,2,1,5.32,1632.0428552672138,0.5675680843563046,3.411454549185298
9,15,24,22,2,3,0,5,3,0,8,2,4,0.4,20,1.96,5,7,1,0,0,3,2,2,21.56,2201.46443778823,0.7923986877129342,3.941613124343114
9,2,17,46,3,0,12,2,15,5,10,64,2,1.0,8,2.22,4,2,1,0,5,0,11,8,1.6,672098.9556245441,149.47815963276048,2.879161526961648
11,15,19,22,3,4,3,1,2,0,17,1,3,0.42857142857142855,9,1.96,5,8,1,0,0,11,3,2,43.12,1630.1668859245613,0.4360703978165189,5.559728578716234
8,7,108,67,6,7,16,4,16,2,17,32,8,0.46153846153846156,24,4.28,14,4,2,3,0,5,5,4,8.96,179069.06114366607,72.48285609145015,3.636692443306757
10,5,103,20,3,2,20,2,10,4,8,64,2,0.6,7,14.9,4,3,0,1,0,0,12,6,4.66,684085.8676557186,192.5271034232829,3.529090922138365
3,11,6,13,3,2,3,3,3,0,9,16,7,0.6,19,1.1,9,7,1,0,0,6,6,2,0.89,4444.36337346316,1.703932420975739,3.6677750240069105
7,5,136,34,15,4,27,1,21,0,39,64,3,0.7894736842105263,7,10.46,7,2,3,2,1,0,6,2,5.56,194722.1638563589,113.37128016642606,4.350919547315304
6,3,12,10,3,1,1,3,3,0,9,1,8,0.75,19,3.22,11,7,0,0,0,12,4,2,32.2,1179.434216823268,0.2900972599355848,5.825223835315779
6,3,70,49,12,3,24,2,24,0,13,32,4,0.8,9,5.38,7,2,2,0,2,0,15,5,8.24,44969.27311774376,28.695058662042186,3.6235184014491657
9,5,95,32,10,0,16,0,21,6,4,8,4,1.0,6,9.08,8,0,0,0,5,0,17,7,36.32,33993.7171056959,13.073436849300538,4.716427178893121
18,8,106,45,13,8,6,3,14,4,36,8,3,0.6190476190476191,16,5.89,5,1,1,4,0,8,4,6,33.13,46907.828802165364,17.313499695670117,3.252786193200624
6,13,24,17,3,1,4,5,0,0,28,8,10,0.75,27,2.49,11,8,1,0,0,5,2,2,5.29,5476.966874681232,2.8046587932513476,3.7842034809282765
17,3,59,24,7,8,20,2,5,3,19,32,8,0.4666666666666667,18,8.53,10,3,1,1,2,8,6,5,6.4,161362.10175463228,49.80266094584977,3.102264640900773
7,4,55,31,15,1,19,4,16,3,9,8,7,0.9375,22,5.55,13,1,3,3,0,5,9,6,21.51,32328.241992000636,10.8335860943008,3.4676959720274567
6,3,42,48,14,6,20,4,21,1,16,64,2,0.7,15,3.2,5,1,4,1,1,8,13,6,2.4,228231.477658063,74.4722400303161,3.3591027532613866
10,1,117,52,5,3,7,2,7,1,6,32,2,0.625,8,7.08,4,3,0,1,0,0,12,8,11.51,113577.89039539208,52.404877489934805,2.590915648572076
10,12,14,23,3,1,4,2,2,0,13,1,9,0.75,16,1.76,10,8,1,0,0,10,3,1,40.48,1553.1012222865536,0.42244904026424535,8.261219382960315
10,12,26,22,1,2,2,5,1,0,30,8,3,0.3333333333333333,20,2.46,6,2,0,0,0,6,7,2,6.76,5774.606626596401,2.624744333559809,3.581124538730696
11,15,87,67,4,7,6,3,17,0,20,32,7,0.36363636363636365,19,3.04,12,4,4,1,1,8,12,6,6.37,71116.25334913562,33.723919475263116,3.219487025158329
6,5,82,28,10,0,17,2,6,3,4,16,1,1.0,6,8.91,5,0,2,1,3,0,8,5,15.59,61982.605745060675,24.89736902670013,2.840694853834675
13,15,157,56,8,8,21,4,17,4,16,32,5,0.5,20,6.46,7,6,3,2,4,0,7,4,11.3,257156.29811475272,99.17485509107277,3.72882607397989
6,3,57,25,12,1,15,1,12,6,8,32,4,0.9230769230769231,8,7.8,7,4,3,2,5,0,7,8,6.09,281143.7296489399,89.97458991020257,2.4261125711730287
13,5,112,84,12,6,11,4,23,4,19,16,2,0.6666666666666666,17,3.67,5,2,4,2,1,8,8,3,19.27,89787.882765473,36.64656774162202,4.4653372883482465
7,5,74,44,8,1,12,2,8,2,4,64,4,0.8888888888888888,10,5.31,6,0,1,1,3,0,11,6,3.65,356165.434625165,123.23689462665222,3.4679223460121342
20,11,127,40,8,1,18,4,24,0,38,32,5,0.8888888888888888,21,7.76,9,1,1,1,0,5,3,2,9.7,88574.27962962331,47.86593514314722,4.160846399603329
3,10,23,13,1,1,6,2,0,0,27,4,2,0.5,9,3.06,3,6,1,0,0,7,5,1,9.95,3147.210940028983,1.4132201792753056,4.259077724090336
11,11,24,13,3,3,3,2,0,0,23,2,7,0.5,14,3.48,8,7,0,0,0,11,6,1,22.62,2377.787891603079,0.7794347531114832,7.261606067450929
11,13,25,13,2,1,1,2,3,0,13,1,5,0.6666666666666666,13,3.13,8,3,0,0,0,6,4,1,40.69,1687.0487884518488,0.5006598193847247,8.200090583814049
12,6,19,23,3,4,7,2,1,0,9,2,3,0.42857142857142855,11,2.88,6,8,1,0,0,5,7,2,33.12,2397.2065552589484,0.7663070938463634,5.5672204058372765
4,10,89,41,14,8,18,3,15,0,39,64,6,0.6363636363636364,19,5.22,11,5,1,2,1,0,12,5,3.34,158672.29597231816,85.7524252938997,3.888422034733646
5,5,16,16,2,3,3,3,1,0,18,8,9,0.4,19,2.51,12,4,0,0,0,10,7,1,5.02,4538.6378776594465,1.8366842034482576,5.992163156474931
8,4,18,41,9,3,17,0,19,2,8,32,2,0.75,4,2.68,5,2,3,0,1,0,7,8,3.43,89836.35089112422,27.00982805610227,1.8032721411597834
5,8,113,21,7,2,27,2,7,4,11,16,4,0.7777777777777778,11,12.0,10,3,3,1,2,3,9,4,15.75,82698.08256092736,34.56647207426211,3.7146805823310602
8,6,11,21,1,2,1,5,0,0,24,2,4,0.3333333333333333,21,1.63,7,8,1,0,0,5,3,1,17.11,1465.083289334938,0.5151551983465125,5.497989171166684
3,3,30,8,2,2,8,1,3,0,23,16,7,0.5,13,8.2,8,3,0,0,0,6,8,1,4.1,10420.024700247179,6.170916849360503,5.781426142905909
7,5,120,11,11,0,16,0,11,0,10,16,2,1.0,3,25.02,4,4,2,2,6,0,8,5,17.2,51916.66833540305,26.096140170048553,2.727469862312935
4,13,9,12,1,5,0,1,3,0,10,8,2,0.16666666666666666,7,1.14,4,8,1,0,0,11,6,2,1.71,3125.6377980114326,1.154913032176894,2.461313531064117
20,7,175,88,15,7,29,3,21,3,18,64,6,0.6818181818181818,19,5.66,9,1,1,0,4,5,7,2,7.78,569490.597885304,211.45937478598466,35.15144768458131
16,8,96,62,4,6,20,2,5,1,35,64,8,0.4,16,4.53,13,5,1,2,3,3,5,2,4.39,306402.41680943285,126.44966460498362,14.927433258914103
6,9,18,19,3,4,5,2,3,0,10,8,8,0.42857142857142855,15,2.28,9,3,0,0,0,7,4,1,5.41,4545.111962456411,2.0783812316639683,4.932063243318039
9,4,25,48,7,2,20,2,21,0,10,64,1,0.7777777777777778,7,2.91,4,1,2,2,1,0,4,2,2.18,97764.12832212982,39.717199572355455,3.6036132807331303
6,2,6,21,1,5,5,1,3,0,18,16,7,0.16666666666666666,13,1.63,9,6,1,0,0,7,4,1,2.14,4754.748699941996,2.035008553837755,4.634978220162757
